X				Y			OBJECTID	SPECIES	DIAMETER
-89.34473461	43.09313881	45008	954	4
-89.34486256	43.09314098	45009	544	20
-89.34489963	43.09305349	45010	954	8
-89.34448166	43.09304904	45011	954	16
-89.34430537	43.09304683	45012	954	18
-89.34410635	43.09303836	45013	781	1
-89.34393006	43.09303616	45014	954	19
-89.34364593	43.09287551	45015	941	4
-89.34365177	43.09275882	45016	320	16
-89.34364625	43.09262128	45017	320	35
-89.34365218	43.09243374	45018	544	30
-89.34340505	43.09224603	45019	544	16
-89.34322024	43.09224382	45020	544	13
-89.34314346	43.09224793	45021	320	11
-89.34309512	43.0922479	45022	544	10
-89.34297287	43.09224156	45023	544	26
-89.34317747	43.09233131	45024	320	11
-89.34335376	43.09233351	45025	320	12
-89.34342768	43.09233565	45026	544	18
-89.3436611	43.09213159	45027	320	18
-89.34367573	43.09180444	45028	1	0
-89.34367878	43.09164399	45029	320	15
-89.34369899	43.0914002	45030	554	21
-89.34369914	43.09128767	45031	554	9
-89.34369641	43.0911939	45032	544	27
-89.34370228	43.09105012	45033	320	30
-89.34395561	43.09083566	45034	320	18
-89.34430248	43.09084423	45035	320	15
-89.34462946	43.09084445	45036	970	1
-89.34481711	43.09084458	45037	320	15
-89.34497631	43.09086135	45038	320	16
-89.34494516	43.09076131	45039	315	4
-89.34468074	43.09075905	45040	320	20
-89.3443623	43.09075675	45041	320	21
-89.34427132	43.0907546	45042	317	19
-89.34402112	43.09074818	45043	320	10
-89.343842	43.09074389	45044	320	12
-89.34371986	43.09064587	45045	941	1
-89.34372852	43.09054168	45046	941	2
-89.34373151	43.09043124	45047	941	1
-89.34374326	43.09013743	45048	320	21
-89.34201926	43.09089266	45049	544	18
-89.34202194	43.09102395	45050	544	8
-89.34202176	43.09115939	45051	544	9
-89.34201879	43.09125942	45052	544	21
-89.34200726	43.09137402	45053	544	11
-89.34199858	43.09149487	45054	320	23
-89.34200413	43.0915949	45055	320	12
-89.34199256	43.09174493	45056	318	25
-89.3419868	43.09180536	45057	951	30
-89.34185591	43.09187611	45058	320	11
-89.34169374	43.09195727	45059	544	24
-89.34195429	43.09274931	45060	320	20
-89.3419627	43.09284308	45061	310	8
-89.34194835	43.09294101	45062	320	30
-89.34195107	43.09303895	45063	554	23
-89.34194802	43.09319941	45064	320	13
-89.34194221	43.09328901	45065	320	16
-89.34193924	43.09338486	45066	320	30
-89.34193624	43.09350989	45067	320	20
-89.34194165	43.09371828	45068	544	24
-89.34206963	43.09369544	45069	96	12
-89.34205859	43.09344329	45070	544	21
-89.34209572	43.0933162	45071	544	18
-89.34222668	43.09318918	45072	317	26
-89.34222088	43.09327878	45073	320	16
-89.34222072	43.09339965	45074	320	9
-89.3422206	43.09348925	45075	941	1
-89.3423121	43.09310172	45076	544	16
-89.34247132	43.09310392	45077	544	14
-89.3426476	43.09311029	45078	544	8
-89.34281252	43.09311041	45079	544	19
-89.34298312	43.09311261	45080	544	16
-89.3430997	43.09311269	45081	544	16
-89.3434211	43.09303164	45082	544	13
-89.34324766	43.09302735	45083	544	17
-89.34307422	43.09302723	45084	544	17
-89.34292352	43.09302713	45085	544	19
-89.34278988	43.09302495	45086	544	18
-89.3426335	43.09302068	45087	544	16
-89.34246575	43.09301431	45088	317	27
-89.34233779	43.09301839	45089	544	13
-89.34223273	43.09291204	45090	1	0
-89.34224143	43.09277868	45091	375	8
-89.34209924	43.09279942	45092	554	24
-89.34234122	43.09257037	45093	544	17
-89.34267692	43.0924289	45094	320	20
-89.34268017	43.09211633	45095	320	16
-89.34217429	43.09193677	45096	833	54
-89.34181878	43.09200737	45097	544	20
-89.34167611	43.09239278	45098	544	20
-89.34201418	43.09260765	45099	544	24
-89.34246075	43.09248918	45100	544	8
-89.34253482	43.09237879	45101	544	17
-89.34256052	43.0922892	45102	544	19
-89.34214324	43.09175962	45103	661	14
-89.34212907	43.09172419	45104	661	10
-89.34213487	43.09163875	45105	661	18
-89.34214377	43.09135327	45106	544	19
-89.34228596	43.09133045	45107	544	10
-89.34228333	43.09117	45108	544	22
-89.3421497	43.09116782	45109	375	12
-89.34229539	43.09064071	45110	320	10
-89.3423126	43.09052195	45111	317	45
-89.34230999	43.0903469	45112	320	15
-89.3423158	43.09025313	45113	320	9
-89.34231874	43.09017812	45114	544	15
-89.34232172	43.09007185	45115	544	16
-89.34217382	43.09010717	45116	554	18
-89.34218782	43.09027805	45117	500	5
-89.34217916	43.0903739	45118	375	9
-89.3421791	43.09042391	45119	500	4
-89.34218187	43.09048226	45120	554	10
-89.34216751	43.09058644	45121	781	13
-89.34203103	43.09059052	45122	661	2
-89.3420341	43.09041548	45123	320	12
-89.34203163	43.09013624	45124	317	36
-89.34196075	43.08998199	45125	317	36
-89.34184985	43.08998816	45126	317	28
-89.34149162	43.08997541	45127	970	4
-89.34134946	43.08997531	45128	320	13
-89.34113331	43.090021	45129	320	17
-89.34094259	43.09018965	45130	320	20
-89.34074046	43.09038956	45131	970	3
-89.34052992	43.0904936	45132	320	16
-89.34088448	43.091124	45133	320	9
-89.34087581	43.09123027	45134	320	2
-89.34086984	43.09144073	45135	320	16
-89.34086684	43.09156576	45136	554	2
-89.34086097	43.09169704	45137	320	24
-89.34085515	43.09180539	45138	315	5
-89.34085215	43.09192208	45139	1	0
-89.34098579	43.09191801	45140	320	14
-89.34097756	43.09168878	45141	320	18
-89.34099757	43.09160753	45142	320	13
-89.34099772	43.09149709	45143	320	10
-89.34100641	43.09137415	45144	1	0
-89.34100952	43.09116993	45145	320	10
-89.34101821	43.09105116	45146	320	11
-89.34145639	43.09081392	45147	554	18
-89.34159573	43.09079526	45148	554	19
-89.34175779	43.09080163	45149	554	12
-89.34190564	43.09079965	45150	554	14
-89.34239467	43.09081457	45151	320	12
-89.34251124	43.09081257	45152	317	40
-89.3427188	43.09081688	45153	781	2
-89.34284106	43.09081905	45154	320	6
-89.34300028	43.09082125	45155	320	19
-89.34314243	43.09082551	45156	320	19
-89.34327607	43.09082352	45157	320	7
-89.3434495	43.09082989	45158	320	19
-89.34347805	43.09074031	45159	315	2
-89.34329324	43.09073601	45160	320	20
-89.34311128	43.09073172	45161	320	22
-89.34295774	43.09073161	45162	320	20
-89.34280705	43.09073151	45163	941	1
-89.34267058	43.09072933	45164	320	17
-89.34249998	43.09072504	45165	320	15
-89.34187733	43.0907121	45166	554	12
-89.3417181	43.09071408	45167	554	16
-89.34144797	43.09072639	45168	317	30
-89.34110383	43.09080741	45169	1	0
-89.34051259	43.09068822	45170	544	12
-89.34037615	43.09066311	45171	544	32
-89.34045838	43.09083196	45172	544	11
-89.34020791	43.09102349	45173	544	12
-89.34003441	43.09106713	45174	544	6
-89.33969311	43.09115024	45175	544	16
-89.33952245	43.09119596	45176	554	26
-89.33931483	43.0912354	45177	1	0
-89.33914133	43.09128112	45178	554	17
-89.3390816	43.09129775	45179	554	9
-89.33890527	43.09133513	45180	554	14
-89.33874074	43.09105369	45181	554	4
-89.33905705	43.0905288	45182	320	18
-89.33927036	43.09048102	45183	320	20
-89.33940404	43.0904457	45184	941	1
-89.33962293	43.09047711	45185	375	17
-89.3398844	43.09055649	45186	320	24
-89.34005782	43.09057536	45187	320	32
-89.34015734	43.09057127	45188	320	30
-89.33923354	43.09037681	45189	462	18
-89.33839029	43.09158064	45190	544	15
-89.33822246	43.0916347	45191	544	15
-89.33808022	43.09168878	45192	544	17
-89.33796928	43.09172829	45193	544	15
-89.3378498	43.09177404	45194	544	18
-89.33771894	43.09182396	45195	544	5
-89.33758808	43.09187387	45196	544	14
-89.33743729	43.09193628	45197	544	13
-89.33729219	43.09200493	45198	544	9
-89.33558947	43.09169525	45199	462	35
-89.33704165	43.09223814	45200	320	20
-89.33711553	43.09227362	45201	320	20
-89.33745369	43.09241765	45202	320	13
-89.33757305	43.09246358	45203	544	21
-89.33770661	43.09252203	45204	544	20
-89.33785438	43.09258257	45205	544	15
-89.33798793	43.09264518	45206	544	17
-89.33809591	43.09269111	45207	544	20
-89.33823515	43.09275164	45208	544	18
-89.33841987	43.09283096	45209	544	20
-89.33877793	43.09298126	45210	1	0
-89.33895695	43.09306266	45211	320	16
-89.33905073	43.09309815	45212	320	18
-89.33917861	43.09315242	45213	320	18
-89.33931217	43.09321087	45214	320	18
-89.33945995	43.0932714	45215	320	11
-89.33963613	43.09335072	45216	972	28
-89.33988337	43.09345092	45217	320	14
-89.34002262	43.09350937	45218	320	12
-89.34015618	43.09356989	45219	320	15
-89.3403011	43.09363459	45220	320	15
-89.34044604	43.09369305	45221	320	15
-89.34094124	43.0933579	45222	941	2
-89.34008548	43.09114844	45223	320	37
-89.33963041	43.09125855	45224	954	17
-89.33938296	43.0913188	45225	315	4
-89.33918386	43.09136867	45226	554	24
-89.33901321	43.09140814	45227	554	9
-89.33883687	43.09144969	45228	554	20
-89.33873692	43.09177053	45229	320	11
-89.3387368	43.09185805	45230	1	0
-89.33873378	43.09199141	45231	1	0
-89.33860587	43.09196214	45232	320	25
-89.33872796	43.09208309	45233	1	0
-89.3386	43.09209342	45234	781	3
-89.33859685	43.09231847	45235	320	10
-89.33871603	43.09249568	45236	1	0
-89.3389495	43.09226246	45237	1	0
-89.33912863	43.09226468	45238	1	0
-89.33927932	43.09226687	45239	544	12
-89.33912591	43.09217507	45240	701	1
-89.33930503	43.09217728	45241	970	4
-89.33949269	43.09218159	45242	320	14
-89.33962633	43.09218168	45243	320	22
-89.33945561	43.092267	45244	320	15
-89.33958071	43.09227334	45245	317	30
-89.33965464	43.09227339	45246	317	37
-89.33973167	43.09207965	45247	954	9
-89.33974058	43.09179417	45248	941	3
-89.33974074	43.09167331	45249	954	20
-89.33975223	43.09158372	45250	541	13
-89.3398605	43.09142334	45251	954	27
-89.3398688	43.09159214	45252	954	13
-89.33985728	43.0916984	45253	1	0
-89.33986284	43.09179635	45254	954	9
-89.3398627	43.09190054	45255	954	12
-89.33985405	43.09199014	45256	941	1
-89.33971992	43.09235888	45257	320	11
-89.33971374	43.09272771	45258	317	32
-89.33970787	43.09286107	45259	320	3
-89.33996467	43.09219235	45260	554	18
-89.34014948	43.09219456	45261	554	17
-89.34067548	43.09220953	45262	320	20
-89.34118148	43.09229949	45263	320	22
-89.3406839	43.0922908	45264	320	19
-89.34056448	43.09229072	45265	317	20
-89.34043653	43.09229062	45266	554	18
-89.34028584	43.09228635	45267	554	14
-89.34012946	43.09228415	45268	554	14
-89.33995602	43.09228194	45269	554	15
-89.33830719	43.09544143	45270	941	2
-89.3380571	43.09533914	45271	320	18
-89.33794344	43.09528487	45272	941	2
-89.33782124	43.09523269	45273	554	12
-89.3376962	43.0951805	45274	941	3
-89.33756548	43.09512206	45275	554	11
-89.33743476	43.09506153	45276	544	25
-89.33732393	43.0950156	45277	554	36
-89.3371648	43.09494047	45278	554	13
-89.33695733	43.09486529	45279	554	26
-89.33681526	43.09479225	45280	554	25
-89.33674407	43.09486722	45281	554	5
-89.33690322	43.09492777	45282	554	6
-89.33702256	43.09498829	45283	554	5
-89.33715612	43.09504673	45284	554	10
-89.33731811	43.09511145	45285	554	9
-89.33746588	43.09517616	45286	554	6
-89.33760797	43.09524086	45287	554	13
-89.33775005	43.09530557	45288	554	10
-89.33789214	43.09536819	45289	554	11
-89.33804559	43.09543707	45290	554	12
-89.33819621	43.09549761	45291	554	7
-89.33680885	43.09468551	45292	954	10
-89.33689428	43.0945918	45293	954	20
-89.33663825	43.09468122	45294	970	2
-89.33680055	43.09452297	45295	970	2
-89.33700532	43.09449186	45296	781	1
-89.33707366	43.09441898	45297	781	1
-89.33694861	43.09437304	45298	970	2
-89.33717047	43.0943232	45299	954	11
-89.33710236	43.09422937	45300	970	2
-89.33734399	43.09427123	45301	320	18
-89.33748324	43.09432968	45302	315	4
-89.33765659	43.09440274	45303	318	36
-89.33775606	43.09444032	45304	320	10
-89.33791235	43.09451129	45305	320	15
-89.33810844	43.0945927	45306	320	18
-89.33827041	43.09466575	45307	320	9
-89.33848922	43.09476594	45308	318	30
-89.33853469	43.09478681	45309	320	24
-89.3386569	43.09482858	45310	320	5
-89.33876489	43.09487867	45311	320	21
-89.33883593	43.09490997	45312	320	12
-89.33896665	43.0949705	45313	320	18
-89.33915721	43.09492896	45314	320	12
-89.33905491	43.09488513	45315	320	20
-89.33881334	43.0947891	45316	320	18
-89.33833593	43.0945762	45317	320	22
-89.3382109	43.09452193	45318	1	0
-89.3380404	43.0944447	45319	320	10
-89.33780736	43.09435284	45320	320	14
-89.33745214	43.09420046	45321	320	20
-89.33727604	43.09406071	45322	823	1
-89.33748959	43.09384832	45323	823	1
-89.33785094	43.09367771	45324	544	21
-89.3380958	43.09343617	45325	941	1
-89.33818122	43.09335288	45326	941	1
-89.33826664	43.09326125	45327	941	1
-89.33837482	43.09316756	45328	954	22
-89.33846308	43.09308219	45329	954	21
-89.33814116	43.09353414	45330	320	14
-89.3382605	43.09359466	45331	320	14
-89.33846227	43.09368025	45332	544	17
-89.33861287	43.09374912	45333	320	31
-89.33874644	43.0938034	45334	544	13
-89.33891127	43.09386812	45335	320	10
-89.3390363	43.09393072	45336	541	22
-89.33926648	43.09402883	45337	541	15
-89.33936595	43.09406849	45338	541	22
-89.3395052	43.09412069	45339	320	20
-89.33965013	43.09418748	45340	1	0
-89.33980076	43.09424385	45341	320	36
-89.33999967	43.09433985	45342	541	18
-89.33986027	43.09439184	45343	544	20
-89.33974943	43.09435217	45344	541	21
-89.33959598	43.09428329	45345	541	26
-89.33946242	43.09422277	45346	541	22
-89.33934022	43.09417058	45347	320	10
-89.33923507	43.09412883	45348	317	38
-89.33917539	43.09410378	45349	317	30
-89.33910151	43.09406414	45350	317	17
-89.33904183	43.09404325	45351	317	36
-89.33878607	43.09393054	45352	320	25
-89.33868093	43.0938867	45353	320	14
-89.33857294	43.09384078	45354	541	20
-89.33846212	43.09379069	45355	541	21
-89.33832854	43.09374266	45356	320	24
-89.33819782	43.09368422	45357	541	21
-89.3380671	43.09363203	45358	544	20
-89.33927154	43.09531155	45359	320	28
-89.33925715	43.09544074	45360	320	25
-89.33925977	43.09560328	45361	320	13
-89.33925104	43.0957533	45362	317	38
-89.33925666	43.0958054	45363	317	28
-89.33934166	43.09602635	45364	544	14
-89.33937884	43.09587426	45365	320	16
-89.33938464	43.09578883	45366	320	13
-89.33939051	43.09564713	45367	320	21
-89.33939917	43.09555337	45368	320	34
-89.33939641	43.09549085	45369	320	20
-89.33941083	43.09534499	45370	318	30
-89.3395304	43.0952388	45371	544	19
-89.33964982	43.09524306	45372	544	18
-89.33985738	43.09524737	45373	781	2
-89.34000524	43.09525373	45374	701	1
-89.34019859	43.09525595	45375	320	14
-89.34038897	43.0953582	45376	544	14
-89.34039452	43.09546031	45377	544	13
-89.3403887	43.09556241	45378	544	29
-89.34038002	43.09567285	45379	544	20
-89.34037987	43.09578329	45380	544	23
-89.3403769	43.09587914	45381	661	2
-89.34036534	43.09601875	45382	661	6
-89.34035666	43.09613127	45383	941	1
-89.34035655	43.09621254	45384	544	11
-89.34035356	43.09632298	45385	661	1
-89.3404927	43.09647103	45386	661	1
-89.34050142	43.09632726	45387	318	27
-89.34050154	43.09623557	45388	544	10
-89.34049884	43.09612929	45389	544	26
-89.34050475	43.0959605	45390	970	2
-89.34051651	43.09567086	45391	544	7
-89.34051948	43.09557292	45392	544	15
-89.34052248	43.09545415	45393	544	12
-89.34054852	43.09511659	45394	320	32
-89.34054874	43.09495613	45395	320	15
-89.3405546	43.09482486	45396	320	36
-89.34054616	43.09475608	45397	701	1
-89.34055484	43.09464356	45398	320	10
-89.3405692	43.0945373	45399	315	2
-89.34056366	43.09442477	45400	320	14
-89.34042987	43.09453303	45401	320	13
-89.34041835	43.09464347	45402	320	15
-89.34041222	43.09498104	45403	320	35
-89.34029255	43.09516225	45404	781	2
-89.34010773	43.09515586	45405	781	2
-89.33990017	43.09514738	45406	544	12
-89.33976653	43.0951452	45407	760	5
-89.33970681	43.09514724	45408	760	5
-89.33959593	43.09514091	45409	544	14
-89.34151821	43.09506518	45410	320	30
-89.34152969	43.094986	45411	544	10
-89.34152983	43.09488389	45412	544	7
-89.34153852	43.09476304	45413	1	0
-89.34154434	43.09466094	45414	544	11
-89.34154165	43.09454424	45415	544	12
-89.34155607	43.09438588	45416	462	1
-89.34169832	43.09432972	45417	941	1
-89.34169532	43.09445058	45418	320	19
-89.34168946	43.09457769	45419	544	20
-89.34169505	43.09465687	45420	544	20
-89.34168066	43.09478606	45421	544	12
-89.34167764	43.09492151	45422	320	21
-89.34167473	43.09496943	45423	317	20
-89.34167181	43.09502778	45424	320	20
-89.34167169	43.09512363	45425	544	12
-89.34167156	43.09521741	45426	318	20
-89.34165718	43.09534659	45427	317	16
-89.34164553	43.09555705	45428	320	30
-89.34163968	43.09567583	45429	318	16
-89.3416424	43.0957696	45430	544	16
-89.3416336	43.09597798	45431	544	18
-89.34162481	43.0961801	45432	1	0
-89.34161328	43.09629887	45433	1	0
-89.34161012	43.09653642	45434	544	30
-89.34160712	43.09665937	45435	317	40
-89.34160132	43.0967448	45436	320	9
-89.34159538	43.09693442	45437	661	9
-89.34144203	43.09678428	45438	315	2
-89.34144785	43.09668009	45439	320	12
-89.34146222	43.09656133	45440	320	13
-89.341474	43.09625918	45441	320	5
-89.34147982	43.09615291	45442	320	40
-89.34147996	43.09604663	45443	320	13
-89.34148868	43.09590494	45444	320	5
-89.34148599	43.09578616	45445	320	15
-89.34149181	43.09568614	45446	320	14
-89.34150334	43.09556737	45447	951	27
-89.34150348	43.09545693	45448	1	0
-89.34141272	43.09527974	45449	320	18
-89.34129613	43.09528591	45450	320	19
-89.341117	43.09528161	45451	320	16
-89.34090375	43.09527104	45452	320	40
-89.33936145	43.09486468	45453	320	10
-89.33964558	43.09467843	45454	320	14
-89.31626646	43.0876287	45455	950	5
-89.31488259	43.08873456	45456	310	2
-89.31450819	43.08873953	45457	310	2
-89.31499089	43.08707761	45458	549	10
-89.3183766	43.0882023	45459	950	24
-89.31850435	43.08788273	45460	950	4
-89.31903026	43.08856254	45461	310	3
-89.31921564	43.08856271	45462	310	3
-89.31920094	43.0886586	45463	356	3
-89.3188338	43.08867159	45464	356	3
-89.3174089	43.08868894	45465	311	5
-89.31697634	43.0886992	45466	311	7
-89.31853531	43.08892707	45467	950	4
-89.32083203	43.08923816	45468	497	3
-89.32256206	43.08935157	45469	742	34
-89.31855876	43.09010728	45470	950	3
-89.32599227	43.09090679	45471	571	1
-89.32611242	43.09095929	45472	571	2
-89.32197338	43.09048181	45473	950	3
-89.31648114	43.09087935	45474	769	9
-89.32299919	43.09110428	45475	310	2
-89.32150961	43.09191389	45476	950	3
-89.32167515	43.09202597	45477	950	2
-89.3198359	43.09204101	45478	950	3
-89.31647996	43.09156403	45479	356	4
-89.31647983	43.09164262	45480	356	4
-89.31647621	43.09185457	45481	356	3
-89.31942221	43.0934931	45482	950	2
-89.31943403	43.09334053	45483	950	2
-89.31975367	43.09360784	45484	950	2
-89.31737097	43.09480168	45485	950	12
-89.32967698	43.09361414	45486	94	9
-89.32542431	43.09604881	45487	950	2
-89.32545481	43.0952558	45488	549	2
-89.32566751	43.09390566	45489	310	1
-89.32561298	43.09510589	45490	310	1
-89.32560691	43.09524521	45491	549	1
-89.32560673	43.09535881	45492	549	1
-89.32239522	43.09812875	45493	356	4
-89.3212223	43.09815987	45494	950	2
-89.32093272	43.09817033	45495	950	4
-89.32042669	43.09818703	45496	950	6
-89.3202395	43.09818901	45497	950	6
-89.32008739	43.0981953	45498	950	6
-89.31992652	43.09819944	45499	950	7
-89.31974519	43.09819499	45500	950	8
-89.31622915	43.09500676	45501	950	18
-89.3164648	43.0923342	45502	356	3
-89.31645863	43.09251853	45503	356	3
-89.31645851	43.09258926	45504	356	2
-89.31525463	43.09198371	45505	950	1
-89.31498015	43.09173911	45506	94	13
-89.31639289	43.09502834	45507	950	22
-89.32190929	43.09837481	45508	356	2
-89.32243874	43.09834312	45509	356	2
-89.3226903	43.09833262	45510	356	2
-89.32291554	43.09831782	45511	356	2
-89.32760956	43.09150056	45512	950	22
-89.32768572	43.09142346	45513	950	20
